72	0	ok	|	0.05	1.00	1.00	0.05	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	0.05(-92)		|	2	
72	1	ok	|	0.05	1.00	1.00	0.06	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	0.06(-92)		|	2	
72	2	ok	|	0.06	1.00	1.00	0.07	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	0.07(-92)		|	2	
72	3	ok	|	0.07	1.00	1.00	0.09	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	0.09(-92)		|	2	
72	4	ok	|	0.08	1.00	1.00	0.09	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	0.09(-92)		|	2	
72	5	ok	|	0.10	1.00	1.00	0.12	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	0.12(-92)		|	2	
72	6	ok	|	0.10	1.00	1.00	0.14	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	0.14(-92)		|	2	
72	7	ok	|	0.12	1.00	1.00	0.15	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	0.15(-92)		|	2	
72	8	ok	|	0.13	1.00	1.00	0.18	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	0.18(-92)		|	2	
72	9	ok	|	0.16	1.00	1.00	0.23	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	0.23(-92)		|	2	
72	10	ok	|	0.18	1.00	1.00	0.25	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	0.25(-92)		|	2	
72	11	ok	|	0.20	1.00	1.00	0.31	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	0.31(-92)		|	2	
72	12	ok	|	0.23	1.00	1.00	0.36	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	0.36(-92)		|	2	
72	13	ok	|	0.26	1.00	1.00	0.42	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	0.42(-92)		|	2	
72	14	ok	|	0.31	0.99	0.99	0.51	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	0.51(-92)		|	2	
72	15	ok	|	0.36	0.99	0.99	0.60	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	0.60(-92)		|	2	
72	16	ok	|	0.41	0.99	0.99	0.70	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	0.70(-92)		|	2	
72	17	ok	|	0.45	0.99	0.99	0.82	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	0.82(-92)		|	2	
72	18	ok	|	0.50	0.99	0.99	0.95	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	0.95(-92)		|	2	
72	19	ok	|	0.57	0.99	0.99	1.11	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	1.11(-92)		|	2	
72	20	ok	|	0.63	0.99	0.99	1.30	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	1.30(-92)		|	2	
72	21	ok	|	0.70	0.98	0.98	1.57	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	1.57(-92)		|	2	
72	22	ok	|	0.77	0.98	0.98	1.87	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	1.87(-92)		|	2	
72	23	ok	|	0.81	0.98	0.98	2.20	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	2.20(-92)		|	2	
72	24	ok	|	0.87	0.97	0.97	2.58	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	2.58(-92)		|	2	
72	25	ok	|	0.92	0.97	0.97	3.02	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	3.02(-92)		|	2	
72	26	ok	|	0.94	0.96	0.96	3.61	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	3.61(-92)		|	2	
72	27	ok	|	0.96	0.96	0.96	4.34	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	4.34(-92)		|	2	
72	28	ok	|	0.98	0.95	0.95	5.12	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	5.12(-92)		|	2	
72	29	ok	|	0.99	0.94	0.94	6.03	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	6.03(-92)		|	2	
72	30	ok	|	1.00	0.93	0.93	6.98	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	6.98(-92)		|	2	
72	31	ok	|	0.99	0.92	0.92	8.19	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	8.19(-92)		|	2	
72	32	ok	|	1.00	0.90	0.90	9.62	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	9.62(-92)		|	2	
72	33	ok	|	1.00	0.89	0.89	11.31	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	11.31(-92)		|	2	
72	34	ok	|	1.00	0.87	0.87	13.49	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	13.49(-92)		|	2	
72	35	ok	|	1.00	0.84	0.84	15.88	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	15.88(-92)		|	2	
72	36	ok	|	1.00	0.82	0.82	18.42	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	18.42(-92)		|	2	
72	37	ok	|	1.00	0.78	0.78	21.68	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	21.68(-92)		|	2	
72	38	ok	|	1.00	0.75	0.75	25.42	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	25.42(-92)		|	2	
72	39	ok	|	1.00	0.70	0.70	29.75	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	29.75(-92)		|	2	
72	40	ok	|	1.00	0.65	0.65	34.95	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	34.95(-92)		|	2	
72	41	ok	|	1.00	0.59	0.59	40.87	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	40.87(-92)		|	2	
72	42	ok	|	1.00	0.52	0.52	47.73	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	47.73(-92)		|	2	
72	43	ok	|	1.00	0.44	0.44	55.55	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	55.55(-92)		|	2	
72	44	ok	|	1.00	0.36	0.36	64.47	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	64.47(-92)		|	2	
72	45	ok	|	1.00	0.26	0.26	74.23	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	74.23(-92)		|	2	
72	46	ok	|	1.00	0.17	0.17	83.45	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	83.45(-92)		|	2	
72	47	fail-w	|	1.00	0.10	0.10	92.10	0.00	0	|	rapi	0.00	0.00	0	|	-92.0	92.10(-92)		|	2	
