32	0	ok	|	0.01	1.00	1.00	0.01	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.01(-100)		|	9192	
32	1	ok	|	0.01	1.00	1.00	0.01	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.01(-100)		|	9192	
32	2	ok	|	0.01	1.00	1.00	0.01	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.01(-100)		|	9192	
32	3	ok	|	0.01	1.00	1.00	0.01	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.01(-100)		|	9192	
32	4	ok	|	0.01	1.00	1.00	0.02	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.02(-100)		|	9192	
32	5	ok	|	0.02	1.00	1.00	0.02	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.02(-100)		|	9192	
32	6	ok	|	0.02	1.00	1.00	0.02	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.02(-100)		|	9192	
32	7	ok	|	0.02	1.00	1.00	0.03	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.03(-100)		|	9192	
32	8	ok	|	0.03	1.00	1.00	0.03	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.03(-100)		|	9192	
32	9	ok	|	0.03	1.00	1.00	0.04	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.04(-100)		|	9192	
32	10	ok	|	0.03	1.00	1.00	0.04	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.04(-100)		|	9192	
32	11	ok	|	0.04	1.00	1.00	0.05	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.05(-100)		|	9192	
32	12	ok	|	0.05	1.00	1.00	0.07	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.07(-100)		|	9192	
32	13	ok	|	0.05	1.00	1.00	0.07	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.07(-100)		|	9192	
32	14	ok	|	0.06	1.00	1.00	0.08	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.08(-100)		|	9192	
32	15	ok	|	0.07	1.00	1.00	0.09	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.09(-100)		|	9192	
32	16	ok	|	0.08	1.00	1.00	0.11	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.11(-100)		|	9192	
32	17	ok	|	0.09	1.00	1.00	0.12	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.12(-100)		|	9192	
32	18	ok	|	0.11	1.00	1.00	0.15	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.15(-100)		|	9192	
32	19	ok	|	0.13	1.00	1.00	0.18	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.18(-100)		|	9192	
32	20	ok	|	0.14	1.00	1.00	0.20	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.20(-100)		|	9192	
32	21	ok	|	0.17	1.00	1.00	0.25	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.25(-100)		|	9192	
32	22	ok	|	0.20	1.00	1.00	0.29	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.29(-100)		|	9192	
32	23	ok	|	0.22	1.00	1.00	0.33	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.33(-100)		|	9192	
32	24	ok	|	0.25	1.00	1.00	0.38	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.38(-100)		|	9192	
32	25	ok	|	0.29	1.00	1.00	0.46	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.46(-100)		|	9192	
32	26	ok	|	0.34	0.99	0.99	0.55	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.55(-100)		|	9192	
32	27	ok	|	0.38	0.99	0.99	0.64	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.64(-100)		|	9192	
32	28	ok	|	0.43	0.99	0.99	0.76	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.76(-100)		|	9192	
32	29	ok	|	0.48	0.99	0.99	0.87	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	0.87(-100)		|	9192	
32	30	ok	|	0.54	0.99	0.99	1.02	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	1.02(-100)		|	9192	
32	31	ok	|	0.58	0.99	0.99	1.20	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	1.20(-100)		|	9192	
32	32	ok	|	0.64	0.99	0.99	1.42	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	1.42(-100)		|	9192	
32	33	ok	|	0.69	0.98	0.98	1.65	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	1.65(-100)		|	9192	
32	34	ok	|	0.76	0.98	0.98	1.95	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	1.95(-100)		|	9192	
32	35	ok	|	0.81	0.98	0.98	2.28	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	2.28(-100)		|	9192	
32	36	ok	|	0.86	0.97	0.97	2.70	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	2.70(-100)		|	9192	
32	37	ok	|	0.90	0.97	0.97	3.21	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	3.21(-100)		|	9192	
32	38	ok	|	0.93	0.96	0.96	3.78	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	3.78(-100)		|	9192	
32	39	ok	|	0.96	0.96	0.96	4.43	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	4.43(-100)		|	9192	
32	40	ok	|	0.98	0.95	0.95	5.25	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	5.25(-100)		|	9192	
32	41	ok	|	0.99	0.94	0.94	6.18	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	6.18(-100)		|	9192	
32	42	ok	|	0.99	0.93	0.93	7.32	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	7.32(-100)		|	9192	
32	43	ok	|	1.00	0.91	0.91	8.58	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	8.58(-100)		|	9192	
32	44	ok	|	1.00	0.90	0.90	10.15	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	10.15(-100)		|	9192	
32	45	ok	|	1.00	0.88	0.88	11.91	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	11.91(-100)		|	9192	
32	46	ok	|	1.00	0.86	0.86	14.05	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	14.05(-100)		|	9192	
32	47	ok	|	1.00	0.83	0.83	16.51	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	16.51(-100)		|	9192	
32	48	ok	|	1.00	0.81	0.81	19.41	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	19.41(-100)		|	9192	
32	49	ok	|	1.00	0.77	0.77	22.72	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	22.72(-100)		|	9192	
32	50	ok	|	1.00	0.73	0.73	26.52	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	26.52(-100)		|	9192	
32	51	ok	|	1.00	0.69	0.69	31.20	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	31.20(-100)		|	9192	
32	52	ok	|	1.00	0.64	0.64	36.49	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	36.49(-100)		|	9192	
32	53	ok	|	1.00	0.57	0.57	42.66	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	42.66(-100)		|	9192	
32	54	ok	|	1.00	0.50	0.50	49.69	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	49.69(-100)		|	9192	
32	55	ok	|	1.00	0.42	0.42	57.58	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	57.58(-100)		|	9192	
32	56	ok	|	1.00	0.34	0.34	66.18	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	66.18(-100)		|	9192	
32	57	ok	|	1.00	0.25	0.25	75.47	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	75.47(-100)		|	9192	
32	58	ok	|	1.00	0.16	0.16	84.83	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	84.83(-100)		|	9192	
32	59	fail-w	|	1.00	0.08	0.08	93.52	0.00	0	|	rapi	0.00	0.00	0	|	-100.0	93.52(-100)		|	9192	
